rutaImagen,etiqueta,estado,m00,m10,m01,m20,m02,m11,m30,m03,m21,m12,mu20,mu02,mu11,mu30,mu03,mu21,mu12,nu20,nu02,nu11,nu30,nu03,nu21,nu12
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\99.jpg,tshirt,exito,5971335.0,642399825.0,891725820.0,83638554915.0,146528409570.0,96801521550.0,12246513959955.0,25424362552290.0,12826890690090.0,15958067067330.0,14528793838.116758,13363055749.678005,869119379.299234,122594890135.02592,-448500026895.187,149775231063.6172,-65126581605.0,0.0004074616021126568,0.00037476835073532364,2.4374547444354603e-05,1.4069989645907543e-06,-5.14735216749595e-06,1.7189427291443269e-06,-7.474457767745924e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\1.jpg,tv,exito,6586140.0,775596015.0,735887160.0,118468492875.0,93461957400.0,84490260270.0,20241842114745.0,12874543446870.0,12755109252930.0,10567697547840.0,27132873151.7812,11239303121.034529,-2169171322.050495,-99661035954.78606,-79807980120.84235,29196729844.441406,46179471081.015625,0.000625509439731077,0.0002591059987963174,-5.000713086101801e-05,-8.952575697664901e-07,-7.169170744258802e-07,2.6227495184298354e-07,4.1483133962051246e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\10.jpg,tv,exito,6105210.0,667493865.0,650106945.0,95194253745.0,77518129575.0,71569603050.0,15376030709985.0,9990141980625.0,10270499299710.0,8589738651570.0,22215918878.117744,8292166841.984595,492212201.62747544,110452708408.7532,-30261069599.840534,26209138774.390625,9713220999.863281,0.0005960230658826769,0.00022246762472824956,1.3205387861216667e-05,1.1992917672876486e-06,-3.285736688873373e-07,2.8457794120814153e-07,1.0546582466653549e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\100.jpg,tv,exito,5125500.0,558807255.0,577057350.0,70376849475.0,79301208150.0,63071937660.0,9737572637565.0,12125719784460.0,7967862277170.0,8676350780610.0,9452930200.65895,14332876243.059694,158303140.2313381,3531856188.236719,-29802250899.159653,9926437565.371094,-5102819171.9296875,0.0003598271884396964,0.0005455830574560654,6.025832483841535e-06,5.938303865024648e-08,-5.010816190374637e-07,1.668986488087952e-07,-8.579650245136474e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\101.jpg,tv,exito,4044810.0,408832575.0,441859155.0,56444358885.0,64227310785.0,48208058295.0,8954053675665.0,10769473690035.0,6595067468145.0,7192120757895.0,15121262279.441122,15958167646.678547,3546772319.6453853,192103972937.98874,266644084985.09152,-287957653480.37305,-74614760912.71094,0.0009242549695645396,0.0009754090286920038,0.00021678890834418856,5.838362166594324e-06,8.10376128048973e-06,-8.751516399943384e-06,-2.2676678182125543e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\102.jpg,tv,exito,5000295.0,526114215.0,601810710.0,70408825965.0,78745927290.0,64049267235.0,10698049375785.0,10971026577690.0,8624868470805.0,8468524801155.0,15052858522.065891,6314974582.068945,728769290.3302097,122247369836.72974,-26520784163.05277,-2545973834.65625,7721178827.707031,0.0006020432976777969,0.00025256917924041414,2.9147332126555595e-05,2.186504908458698e-06,-4.743482401800182e-07,-4.553704749409456e-08,1.3810027510952972e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\103.jpg,tv,exito,600780.0,72753285.0,64844970.0,10380706005.0,8295024030.0,6717426240.0,1634630245185.0,1174578910530.0,847235576790.0,758068821030.0,1570425239.5097618,1296005863.1154497,-1135173019.6731753,-2803844707.2574205,-509319773.4722163,1732335963.3105469,-1393422262.729004,0.004350972450456931,0.0035906744645840412,-0.0031450758755264445,-1.0022251340993604e-05,-1.8205468974312325e-06,6.1921783279941766e-06,-4.980742373163093e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\104.jpg,tv,exito,5574300.0,551895990.0,597022320.0,72934083060.0,75685815600.0,58365997065.0,10926619882170.0,10612567007670.0,7543879863765.0,7461078455235.0,18292391048.7914,11743141079.758463,-743527780.8993589,83460649652.79398,-9027790538.491768,-120324695388.61328,126903264081.76953,0.000588694259495315,0.00037792324271102766,-2.3928557793414487e-05,1.137642782250541e-06,-1.2305680327808313e-07,-1.640132467274275e-06,1.7298042014680916e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\105.jpg,tv,exito,4379370.0,486462735.0,351987720.0,58632803055.0,42762706950.0,39230980155.0,7533476847045.0,6476238427200.0,4686207682905.0,4787811221145.0,4596265255.343839,14472027004.985445,131998119.3158298,-597065104.8584892,712875363817.5586,-55673226178.48633,16488676344.027344,0.00023965241310456607,0.0007545813832713085,6.882472194685505e-06,-1.4876219998056312e-08,1.7761699112960063e-05,-1.3871304048643145e-06,4.1082484100060373e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\106.jpg,tv,exito,6662640.0,754923675.0,524367465.0,123259163085.0,61780323645.0,60139881105.0,22375982337465.0,8684182144005.0,10262726577135.0,7164095744835.0,37721034794.1865,20511211348.594036,725382688.7214837,-138255982001.88388,593332946916.2814,397521190800.89844,49774224829.06641,0.0008497494702270278,0.00046206025556511424,1.6340844274715795e-05,-1.2066131711773723e-06,5.178245008110496e-06,3.4693204423946125e-06,4.343988187294273e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\107.jpg,tv,exito,5434815.0,572438535.0,651833040.0,94868846715.0,97456618590.0,66827129115.0,17753334880245.0,15793129457040.0,10558736358495.0,9987005730525.0,34575004817.355606,19278003119.99015,-1829182182.108807,477546497162.20245,-519757498873.9615,-434178767113.41797,160860552306.83984,0.001170557410010484,0.0006526682938011406,-6.192805377287501e-05,6.935116330612159e-06,-7.548120947005119e-06,-6.305313254534418e-06,2.336079627604385e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\108.jpg,tv,exito,3157155.0,360757935.0,373124670.0,56285263365.0,45531909030.0,44120288955.0,9833622330375.0,5721451074690.0,6992592089565.0,5558574644955.0,15062615865.759634,1434606438.7085035,1484534471.37267,-40226680315.927925,1221108364.3865788,1318142107.1914062,4894085166.279297,0.0015111535390500968,0.0001439265673584964,0.00014893558597323613,-2.271299650444986e-06,6.894685267102452e-08,7.442562209427988e-08,2.76332370459532e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\109.jpg,tv,exito,5032680.0,579867960.0,425935935.0,80205261180.0,46876459515.0,50630991795.0,12278729812080.0,6297238126125.0,7189543147515.0,5763347466315.0,13392578665.999186,10827789477.500256,1554435821.0174272,-48760853350.49278,497096276618.2489,43243766352.0625,99101557449.19727,0.000528768496239222,0.00042750497140242296,6.137254908694187e-05,-8.581693614439476e-07,8.748673679176605e-06,7.610710807300853e-07,1.7441433943530199e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\11.jpg,tv,exito,5242290.0,597119475.0,556696620.0,90912352395.0,66608632110.0,64251958575.0,15416813795835.0,8702213826150.0,9840577042785.0,7741868111775.0,22897864943.08955,7491123021.524469,841808913.5591956,-154827284684.09863,37800737474.21461,-5486469072.410156,-23931908773.253906,0.0008332069908678666,0.00027258681481869343,3.0631723677979174e-05,-2.4606219393285834e-06,6.007553781081419e-07,-8.719474862951394e-08,-3.803423918311908e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\110.jpg,tv,exito,5001060.0,558298530.0,424994985.0,74772493320.0,47541502575.0,47442434820.0,11123148415320.0,6564817241955.0,6321356682240.0,5308584802590.0,12446256762.118092,11425011816.010864,-2321968.135324869,-3058191594.733128,582876288541.0629,-32364723652.48633,1634405676.5390625,0.0004976392490772166,0.00045680676604090994,-9.283935735290504e-08,-5.4677610610865295e-08,1.042128387052079e-05,-5.786510434619566e-07,2.9221647628584614e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\111.jpg,tv,exito,5801760.0,663111180.0,660909510.0,97110915090.0,84577646220.0,75668048985.0,15867001612170.0,11772786978360.0,11080988928465.0,9683791361235.0,21320734689.398735,9289909324.912975,129508085.45886144,-105973583790.87267,21568458469.675953,-11038977984.050781,-12502356045.628906,0.0006334066913302013,0.00027598911641523057,3.847488799332728e-06,-1.3070681218300542e-06,2.6602331915434345e-07,-1.3615370646528323e-07,-1.5420287255037854e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\112.jpg,tv,exito,5827770.0,637195785.0,679228200.0,90916164645.0,87010521660.0,76580077905.0,14651374341075.0,11881174107690.0,11061915481815.0,10049877857325.0,21246553726.627064,7846287711.982151,2314733512.0097094,64692666793.8193,-88900168879.9957,-40564495471.10547,-3230313739.96875,0.0006255812001248561,0.00023102523574141726,6.815475992219368e-05,7.890400461553205e-07,-1.0842928083309325e-06,-4.947548611776548e-07,-3.939931724571639e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\113.jpg,tv,exito,5835930.0,657116385.0,647077035.0,94961077155.0,78638660265.0,72794948940.0,15450480701745.0,10242256423575.0,10526466594780.0,8843081538660.0,20970823084.87438,6891965355.295597,-64890375.36506856,35452994453.43094,-5388105318.132967,11972557308.464844,2884001815.4179688,0.0006157371091448448,0.00020235919243708384,-1.9052858334125097e-06,4.309012338252979e-07,-6.548787388365329e-08,1.4551633214052335e-07,3.505260866611335e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\114.jpg,tv,exito,5247390.0,570401595.0,568755570.0,80845869375.0,68096639730.0,61078429005.0,13045967436825.0,8799593741760.0,8599900595625.0,7253244789315.0,18842096150.87448,6450202471.4724455,-746418070.0476195,161517027027.75262,20463486285.138737,-569810260.5351562,12812298809.074219,0.0006842936800979805,0.0002342538086653442,-2.710787398358608e-05,2.560707384246656e-06,3.244301941539646e-07,-9.033829860681952e-09,2.031274892394699e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\115.jpg,tv,exito,5800485.0,657905355.0,652202280.0,96406417155.0,80556175350.0,73422629145.0,15876572821695.0,10662045453270.0,10704803442465.0,9044015516325.0,21785164598.0714,7223029235.977056,-551766540.05209,64047016.064160354,-19936054099.05383,-9897957900.988281,31215319413.085938,0.0006474887536872061,0.00021467958971781498,-1.6399354144712657e-05,7.903839829750424e-10,-2.4602454278012056e-07,-1.2214757017353277e-07,3.8521839117121833e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\116.jpg,tv,exito,3848970.0,442000170.0,430609830.0,70536409350.0,52045487250.0,49390473915.0,12551650687800.0,6688695296670.0,7876950574515.0,5959962805545.0,19778894929.25136,3870306437.30754,-59019862.21080771,-91122512867.20921,27312501.9033837,-870676560.6875,-3524866888.5039062,0.0013350974647218196,0.0002612500006005854,-3.983906516907868e-06,-3.135193661626923e-06,9.397236770176487e-10,-2.9956808131186716e-08,-1.2127782673224385e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\117.jpg,tv,exito,3753600.0,442809795.0,470585925.0,62272547085.0,64993318035.0,54785642535.0,9642328971195.0,9596594673765.0,7609950549405.0,7513441399125.0,10034558341.409304,5996325066.088653,-729078527.2163762,-71464521182.10092,-55076533068.889854,-25092594709.878906,29029195056.203125,0.0007122005118201973,0.00042558781720221026,-5.1746183795438744e-05,-2.6180052441859967e-06,-2.0176536555603655e-06,-9.192329767844327e-07,1.0634449603039204e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\118.jpg,tv,exito,6801360.0,855695085.0,825911340.0,134060201655.0,125039670750.0,100705388205.0,22987570356915.0,20259090974940.0,15513138794805.0,15180418306155.0,26403192102.034527,24746561498.23335,-3204458396.821391,-522553952096.1252,-934995730820.0159,40091905792.03906,227139162894.34375,0.0005707749565902265,0.0005349624965923388,-6.927285895101975e-05,-4.331534016696589e-06,-7.750330463040847e-06,3.3232827545521483e-07,1.8827931673930846e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\119.jpg,tv,exito,5445525.0,681529830.0,591361830.0,106182183600.0,72666833370.0,74104577685.0,18033120506670.0,9759408769260.0,11555153392395.0,9039358560975.0,20885924895.866077,8447347832.618594,93214690.91056329,-483934731398.2356,33391588570.169003,868435115.1132812,-75439702497.10547,0.000704326776892249,0.0002848661623509713,3.143437656478358e-06,-6.993384417483402e-06,4.825448558050904e-07,1.2549834115193594e-08,-1.0901859396999763e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\12.jpg,tv,exito,4447965.0,439283910.0,359699430.0,53324404050.0,35705845110.0,34406468385.0,7338948381660.0,4077301546650.0,4084118563905.0,3380071988595.0,9940440015.91068,6617558681.863788,-1117680756.2750103,109147017637.74495,119528428954.33514,-7370329640.294922,34509470034.9375,0.0005024384723945305,0.0003344837924452982,-5.6493053718823e-05,2.6158237005595957e-06,2.864625201094625e-06,-1.7663774394650206e-07,8.270559431201857e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\120.jpg,tv,exito,6172275.0,683726145.0,641695260.0,97521097635.0,74028373230.0,71099847405.0,15642585414825.0,9217613980020.0,10148754708615.0,8205816289365.0,21782177811.019203,7315077612.668038,16846990.311292846,14018464873.388493,306347361.9791669,6325287071.484375,1911648559.9257812,0.0005717560438711577,0.0001920120142584517,4.422132908421894e-07,1.4811099148958307e-07,3.2366890335535807e-09,6.682932461401115e-08,2.0197372975390743e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\121.jpg,tv,exito,5469750.0,635651505.0,574881690.0,94392383805.0,68197920630.0,67079528880.0,15593454319005.0,8762411236530.0,9962267565210.0,8018572456410.0,20521944423.16993,7776702567.518883,271281438.0797181,-145888528915.7504,-40020994476.07022,-21613605544.585938,36119812412.03906,0.0006859359315753133,0.00025993247083412716,9.067449073598015e-06,-2.0849826849594734e-06,-5.71964644085574e-07,-3.088933287279214e-07,5.162104520676622e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\122.jpg,tv,exito,3375945.0,442115940.0,393336735.0,71110299600.0,51262222875.0,49171530405.0,12282722232330.0,7145626673175.0,7708813574595.0,6249630109605.0,13210510236.700655,5433932692.4110565,-2340102732.1085453,-490042505748.57935,-93248978347.83655,36561914295.33984,81594458418.19922,0.0011591212472467955,0.00047678603831548315,-0.00020532611904661242,-2.340158888059371e-05,-4.4530305621101355e-06,1.745985046174794e-06,3.896478261453205e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\123.jpg,tv,exito,4685625.0,520506765.0,338628525.0,69769947435.0,31979187135.0,37699700310.0,10398259964025.0,3648612540615.0,5012118099990.0,3580527880020.0,11948996673.73224,7506618813.020409,82853446.56734401,-6925436192.0804825,252485986952.52612,-48539965502.93164,16116232956.267578,0.0005442474261458536,0.0003419080345905157,3.7737708255219863e-06,-1.4572306988200262e-07,5.312738735934596e-06,-1.0213642273020168e-06,3.391132162919105e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\124.jpg,tv,exito,5567925.0,651001995.0,601151280.0,93698067255.0,71926718310.0,69834072030.0,14944284746865.0,9270218975010.0,10027460772900.0,8287596329820.0,17582890147.912525,7022312908.411725,-452557652.8358145,-122481030145.82129,-11835572269.35496,17002443419.613281,-24355768863.25,0.0005671572778639879,0.00022651315227131632,-1.4597791620130705e-05,-1.6743081400913236e-06,-1.6179154412424108e-07,2.3242235458836807e-07,-3.3294186060790203e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\125.jpg,tv,exito,5938440.0,672183825.0,644982720.0,100154152665.0,77645836380.0,72381204810.0,16696363024905.0,10048897115340.0,10735761364290.0,8671435915200.0,24068329689.331196,7593312636.626587,-625671034.2459668,-88968687104.3918,-33773353909.65654,-486860359.0,18459496772.570312,0.0006824977219497468,0.00021532107310492303,-1.7741948073451053e-05,-1.035276246554963e-06,-3.930006410922481e-07,-5.665307440925931e-09,2.1480229903332672e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\126.jpg,tv,exito,7126485.0,771385710.0,665495685.0,112462069110.0,73501833165.0,68950287675.0,18484469004720.0,9088268818635.0,9959056295385.0,7231347050895.0,28965659085.674675,11355556739.297966,-3084363555.678423,40730748436.76662,103572880532.51094,124677386808.53906,-148588848462.7578,0.0005703384672809461,0.0002235927311944391,-6.073161248220452e-05,3.004235349854546e-07,7.639371259408463e-07,9.196006141630234e-07,-1.0959677596865543e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\127.jpg,tv,exito,5800485.0,657905355.0,652202280.0,96406417155.0,80556175350.0,73422629145.0,15876572821695.0,10662045453270.0,10704803442465.0,9044015516325.0,21785164598.0714,7223029235.977056,-551766540.05209,64047016.064160354,-19936054099.05383,-9897957900.988281,31215319413.085938,0.0006474887536872061,0.00021467958971781498,-1.6399354144712657e-05,7.903839829750424e-10,-2.4602454278012056e-07,-1.2214757017353277e-07,3.8521839117121833e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\128.jpg,tv,exito,5274675.0,599424420.0,596959080.0,82540015170.0,73597136100.0,67702938600.0,12634090226850.0,9691190283390.0,9338067718020.0,8333982640830.0,14420247545.959387,6036548349.200863,-136662947.53299838,-23409574190.768326,-4501556338.462783,27698206543.304688,1193180712.59375,0.0005183001141117297,0.00021696879254395792,-4.912011466893709e-06,-3.663567941288365e-07,-7.044877174228692e-08,4.3347333315977836e-07,1.8673123104246427e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\129.jpg,tv,exito,6984705.0,887206200.0,803166105.0,137317285290.0,103725837705.0,99031240785.0,23364170751120.0,14455589660265.0,15244760265705.0,12587480780385.0,24623214270.760105,11370356375.313053,-2987949429.311267,-333391795379.8843,-86706219407.9722,213812694175.46094,99255880132.8125,0.0005047177840342551,0.0002330654727007992,-6.12459120156065e-05,-2.5857393044547427e-06,-6.724810945284522e-07,1.6583008183836336e-06,7.698144765836888e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\13.jpg,tv,exito,6382905.0,673397115.0,658629045.0,91179304755.0,83578535055.0,67259199330.0,14043791709645.0,11922821998245.0,9070530813360.0,8174947298280.0,20135841866.186337,15616969135.154415,-2226230698.8356347,175699295408.07098,75735184272.97356,131800916125.29297,-183162995342.6953,0.0004942344687770257,0.00038331868593891066,-5.464285795081714e-05,1.7069628458001985e-06,7.35786363704785e-07,1.2804790499915041e-06,-1.7794745678934214e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\130.jpg,tv,exito,5173695.0,579309510.0,567949260.0,80036303790.0,67432260690.0,63586034235.0,12359313486120.0,8519460333330.0,8789957869335.0,7548324217965.0,15169799603.641876,5084874163.630045,-8438867.002068197,291494842.2033657,596427385.3716935,5755847598.144531,-355053228.61328125,0.0005667326044140774,0.00018996717512208085,-3.15269891451826e-07,4.787720821584364e-09,9.796152103147599e-09,9.45381783883404e-08,-5.8316494472193865e-09
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\131.jpg,tv,exito,6037635.0,702907245.0,625536165.0,98870823345.0,74849286315.0,73167439680.0,15320599521435.0,9843049285635.0,10330279047120.0,8829829177440.0,17037689166.883894,10039887647.656374,341920683.2379503,-157124513760.41116,7813941536.895278,7039448079.917969,44953453792.15625,0.0004673873798356738,0.00027541979053142315,9.379758644783241e-06,-1.7541907243833041e-06,8.72374617864927e-08,7.859075729837694e-08,5.018754221345608e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\132.jpg,tv,exito,5352195.0,594521025.0,628424295.0,81026850525.0,79555271025.0,69757000065.0,12330151175355.0,10696200767565.0,9492564006255.0,8825545021125.0,14987543443.129734,5769264620.852353,-48277208.7731674,72468071.7581688,484858209.17140937,-10422672286.34375,-105787965.5,0.0005231986310663677,0.0002013986723937231,-1.6853041752752956e-06,1.093495211939288e-09,7.316189286333942e-09,-1.5727122254283638e-07,-1.5962703429046182e-09
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\133.jpg,tv,exito,2299590.0,288720435.0,279420585.0,42048485355.0,36241412685.0,33962552910.0,6562813345365.0,4924591565685.0,4847611295880.0,4312585927890.0,5798767106.708251,2289332826.52861,-1119541223.8040574,-172605623151.87683,-35410073287.936935,19470836935.685547,34436036799.05469,0.0010965661712995366,0.0004329204615775455,-0.00021170897378834473,-2.152429380781181e-05,-4.415712578118378e-06,2.4280553972388523e-06,4.294248125319044e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\134.jpg,tv,exito,4824600.0,517651275.0,513400170.0,70415812455.0,61099670760.0,53720975970.0,10760843577135.0,7927221438480.0,7202958203580.0,6283442264280.0,14874867607.940016,6467217384.377382,-1363850250.9751542,13667964047.007944,49030010328.31258,2466464900.6484375,18068851026.29297,0.0006390435915683747,0.0002778400409130296,-5.8592774451274056e-05,2.673317531529011e-07,9.589781311315322e-07,4.824159499635093e-08,3.5340871586320237e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\135.jpg,tv,exito,4824600.0,517651275.0,513400170.0,70415812455.0,61099670760.0,53720975970.0,10760843577135.0,7927221438480.0,7202958203580.0,6283442264280.0,14874867607.940016,6467217384.377382,-1363850250.9751542,13667964047.007944,49030010328.31258,2466464900.6484375,18068851026.29297,0.0006390435915683747,0.0002778400409130296,-5.8592774451274056e-05,2.673317531529011e-07,9.589781311315322e-07,4.824159499635093e-08,3.5340871586320237e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\136.jpg,tv,exito,5604900.0,601456260.0,631259130.0,82535821950.0,78152303100.0,67657090875.0,12749670715440.0,10381954064250.0,9261812837535.0,8383802789235.0,17994147220.17652,7055925072.139219,-82700275.71701674,30965339082.44814,-9415827660.629139,-16142159150.835938,15985107436.460938,0.0005727901385421589,0.00022460438108908994,-2.6325172182824933e-06,4.1634769894729767e-07,-1.2660149368134486e-07,-2.1704108586045104e-07,2.1492943064099237e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\137.jpg,tv,exito,6454815.0,742533735.0,734626695.0,100370608905.0,96745129575.0,83456037135.0,14862836654445.0,13965493447605.0,11164789908435.0,11070136244235.0,14952770033.854944,13136787429.388859,-1052210377.7568767,-123562719994.49603,-35345346592.50506,-16371022035.4375,180504435752.3047,0.0003588839654880835,0.0003152982595036689,-2.5254279444017397e-05,-1.167287838954228e-06,-3.3390486420897193e-07,-1.546558293154206e-07,1.7052119987350996e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\138.jpg,tv,exito,6022590.0,681590265.0,615703365.0,96735269745.0,70926695265.0,69871544280.0,15362251489185.0,8886650969475.0,9962902017960.0,8066238057030.0,19598142804.137314,7981910102.416587,190988288.01952142,-21433077604.474113,3631743301.402915,30201533307.148438,251615239.34375,0.0005403166124690361,0.00022005955720761722,5.2655063204347785e-06,-2.4078325975686293e-07,4.079969320548732e-08,3.392897545349553e-07,2.8266933312948227e-09
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\139.jpg,tv,exito,7004595.0,791781885.0,756468210.0,112304713455.0,101757207870.0,85544858415.0,17833536485235.0,15232965964140.0,11999440023465.0,11556827478615.0,22803671151.461647,20061670477.67338,35585536.785648406,-16447014486.76816,-89565146327.86693,-137064303859.63672,46761227208.07422,0.0004647706661495669,0.0004088848628824273,7.252829391944472e-07,-1.2665708847325139e-07,-6.897337308053564e-07,-1.055520786124503e-06,3.601043153683429e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\14.jpg,tv,exito,6810795.0,685975245.0,727262805.0,99783176625.0,102704945715.0,75333045795.0,16795228580205.0,16100985493155.0,11230961506245.0,10749172490295.0,30692558458.866676,25047170442.5879,2083993248.3792005,562548012193.7126,-215059516985.92548,156229630982.5,-40209931344.984375,0.0006616639521126493,0.0005399618219019528,4.492630390348944e-05,4.64691868636419e-06,-1.7764956350396352e-06,1.2905323205130598e-06,-3.3215348253703673e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\140.jpg,tv,exito,5867550.0,716286075.0,691894815.0,103312690275.0,101277529665.0,83546749815.0,16274081042025.0,16398046274865.0,12175907413875.0,12246106879995.0,15871468429.612123,19690080896.112778,-916888560.3357257,-212947626948.75967,-188148543947.6488,217252488261.60547,98804628155.52344,0.00046100274500601485,0.0005719181802713838,-2.6631949340664284e-05,-2.55347027728267e-06,-2.256102693268974e-06,2.605090178230525e-06,1.184773387091107e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\141.jpg,tv,exito,5291505.0,608467230.0,498275865.0,80274878730.0,62222416635.0,56848104720.0,11585742024240.0,9368272562625.0,7341117662070.0,7058997924510.0,10307568865.628166,15302147705.555876,-448361096.8902666,-15545105004.900818,627222475762.7075,-114872376233.21875,-11483246165.195312,0.00036812712863213467,0.0005465047840267615,-1.601288192591759e-05,-2.4134907179506424e-07,9.738085544395297e-06,-1.7834772663188987e-06,-1.7828575633875574e-07
